you,[ 3 -3  3 -3 -3 -3  0  3 -3 -3  0 -3  0  1  1 -3  1  3 -3  3 -3],2617.092,2617.802
feel,[ 2  0  4 -4 -2 -4  1  2 -4 -4  2 -2 -1 -2 -4 -4 -4 -4 -4  2 -4],2616.239,2617.0205
it.,[ 0  0  0 -2 -2 -2  0  0 -2 -2  1  0 -1 -2  0 -2 -2 -2 -2  1 -2],2617.962,2618.022
i,[ 1 -1  1 -1 -1 -1  0  1 -1 -1  0 -1  0 -1  1 -1 -1 -1 -1  1 -1],2618.302,2618.752
guess,[ 0  0  4 -4 -4 -4  0  0 -4 -4  2  0 -2 -2 -2 -4 -2 -2 -4  2 -4],2618.942,2620.422
we,[ 2 -2  2 -2 -2 -2  0  2 -2 -2 -1 -2  0  0  0 -2  0  0 -2  1 -2],2620.622,2620.912
can,[ 1  1 -1 -3 -3 -1  0  1 -3 -3  0 -1 -1 -3 -1 -1 -3 -3 -3  1 -3],2621.142,2621.232
just,[ 0  0  2 -4 -4 -4  0  0 -4 -4  1  0 -2 -2  0 -4 -2 -2 -4  1 -4],2621.292,2621.392
agree,[ 4 -2  4 -3 -4 -4  0  4 -4 -4  1 -2 -1 -4 -3 -1 -3 -4 -4  3 -4],2621.782,2619.559
to,[ 0  0  0 -2 -2 -2  0  0 -2 -2  1  0 -1 -2 -2 -2  0  0 -2  1 -2],2622.702,2622.952
disagree.,[ 3 -1  5 -6 -7 -7  0  5 -7 -7  3 -1 -3 -7 -4 -4 -6 -7 -7  4 -7],2623.412,2623.742
yeah.,[ 4 -2  4 -4 -4 -4  0  2 -4 -4 -1 -4  0 -2 -2 -2 -4 -2 -4  3 -4],2623.902,2624.972
who's,[ 2  0  4 -4 -4 -4  0  0 -4 -4 -1 -2 -1 -2 -2 -4  0  0 -4  1 -4],2624.559,2624.6966666666667
okay.,[ 2 -2  2 -4 -4 -4  0  2 -4 -4 -1 -4  0 -2  0 -2  0  0 -4  3 -4],2624.8343333333332,2625.042
singing,[ 3  1  1 -5 -5 -1  0  3 -5 -5  3  1 -3 -5 -1 -5 -5 -5 -5  2 -5],2625.302,2625.532
next?,[ 0  2  0 -4 -4 -2  0  0 -4 -4  1  0 -2 -4 -2 -4 -2 -4 -4  1 -4],2625.712,2625.802
i,[ 1 -1  1 -1 -1 -1  0  1 -1 -1  0 -1  0 -1  1 -1 -1 -1 -1  1 -1],2626.032,2626.112
nominate,[ 6  0  0 -8 -8 -2  0  6 -8 -8  4 -2 -3 -6 -6 -6 -6 -6 -8  4 -8],2628.422,2628.159
young,[ 4 -2  2 -4 -4 -2  0  4 -4 -4  1 -2 -1  0  0 -4  0  2 -4  3 -4],2628.999333333333,2629.8396666666663
werther,[ 5  1  5 -5 -7 -7  0  3 -7 -7  1 -1 -3 -5 -3 -5 -3 -5 -7  2 -7],2631.062,2631.212
here.,[ 4  0  4 -3 -4 -4  0  2 -4 -4  0 -2 -1 -4 -3 -3 -3 -4 -4  2 -4],2632.622,2632.732
i'm,[ 2  0  0 -2 -2  0  0  2 -2 -2  1 -2  0  0  0 -2 -2 -2 -2  1 -2],2633.002,2630.8
not,[ 1  1 -1 -3 -3 -1  0  1 -3 -3  2  1 -2 -3 -3 -3 -1 -1 -3  1 -3],2633.922,2634.062
nearly,[ 6  0  4 -5 -4 -4  0  6 -6 -6  3  0 -3 -4 -3 -3 -5 -4 -6  3 -6],2634.272,2633.679
drunk,[ 1  3 -1 -4 -5 -3  0  3 -5 -5  2  1 -3 -3  0 -4  0 -3 -5  1 -5],2636.222,2636.402
enough,[ 5 -1  3 -5 -5 -3  0  3 -5 -5  0 -3 -1 -3 -3 -5 -1 -1 -5  3 -5],2636.502,2636.692
to,[ 0  0  0 -2 -2 -2  0  0 -2 -2  1  0 -1 -2 -2 -2  0  0 -2  1 -2],2635.92,2636.786666666667
bartender.,[ 3  3  1 -7 -9 -7  0  7 -9 -9  6  1 -5 -7 -7 -5 -7 -9 -9  3 -9],2637.6533333333336,2639.072
whoo!,[ 4 -2  4 -4 -4 -4  0  2 -4 -4 -2 -4  0 -2 -2 -4  2  2 -4  2 -4],2638.639,2639.152
whoo!,[ 4 -2  4 -4 -4 -4  0  2 -4 -4 -2 -4  0 -2 -2 -4  2  2 -4  2 -4],2639.282,2639.582
outside,[ 1 -1  3 -7 -7 -7  0  3 -7 -7  3 -1 -3 -5 -3 -7 -3 -3 -7  4 -7],2640.422,2638.639
there's,[ 2  2  4 -5 -6 -6  0  0 -6 -6  2  0 -3 -6 -5 -5 -5 -6 -6  2 -6],2639.5305,2641.462
a,[ 1 -1  1 -1 -1 -1  0  1 -1 -1  0 -1  0 -1 -1  1 -1 -1 -1  1 -1],2638.639,2639.34475
boxcar,[ 0  2  2 -5 -6 -6  0  2 -6 -6  0 -4 -1 -4 -1 -3 -1 -4 -6  2 -6],2640.0505000000003,2640.7562500000004
waiting,[ 4 -2  2 -6 -6 -4  0  4 -6 -6  1 -2 -2 -4  0 -4 -4 -4 -6  3 -6],2638.639,2643.585
outside,[ 1 -1  3 -7 -7 -7  0  3 -7 -7  3 -1 -3 -5 -3 -7 -3 -3 -7  4 -7],2642.639,2643.112
the,[ 1  1  1 -3 -3 -3  0 -1 -3 -3  0 -1 -1 -3 -3 -3 -3 -3 -3  1 -3],2643.695,2643.855
family,[ 4  0  4 -6 -4 -4  1  4 -6 -6  3 -4 -1  0 -2 -4 -6 -4 -6  3 -6],2644.225,2642.639
stew,[ 0  0  2 -4 -4 -4  0  0 -4 -4  1  0 -2 -2 -2 -4 -2 -2 -4  1 -4],2644.365,2644.495
out,[ 1 -1  1 -3 -3 -3  0  1 -3 -3  1 -1 -1 -1 -1 -3  1  1 -3  2 -3],2644.595,2642.639
by,[ 0  0  0 -2 -2 -2  0  2 -2 -2  1 -2  0  2  0 -2 -2  0 -2  1 -2],2645.315,2644.88
the,[ 1  1  1 -3 -3 -3  0 -1 -3 -3  0 -1 -1 -3 -3 -3 -3 -3 -3  1 -3],2645.66,2646.595
fire,[ 2  0  4 -3 -4 -4  1  2 -4 -4  2 -2 -1 -2 -1 -3 -3 -4 -4  2 -4],2646.559,2646.735
breathing,[ 4  2  2 -7 -8 -6  0  4 -8 -8  3 -2 -3 -6 -5 -5 -7 -8 -8  3 -8],2647.065,2647.485
whoo!,[ 4 -2  4 -4 -4 -4  0  2 -4 -4 -2 -4  0 -2 -2 -4  2  2 -4  2 -4],2648.145,2646.559
whoo!,[ 4 -2  4 -4 -4 -4  0  2 -4 -4 -2 -4  0 -2 -2 -4  2  2 -4  2 -4],2647.352,2648.355
wait,[ 2 -2  2 -4 -4 -4  0  2 -4 -4  0 -2 -1 -2  0 -2 -2 -2 -4  2 -4],2648.545,2646.559
outside,[ 1 -1  3 -7 -7 -7  0  3 -7 -7  3 -1 -3 -5 -3 -7 -3 -3 -7  4 -7],2649.275,2649.415
we,[ 2 -2  2 -2 -2 -2  0  2 -2 -2 -1 -2  0  0  0 -2  0  0 -2  1 -2],2650.895,2648.88
till,[ 2  2  2 -4  0 -4  0  2 -4 -4  3  2 -3 -4 -2 -4 -4 -4 -4  1 -4],2651.025,2648.88
our,[ 3 -1  3 -2 -3 -3  0  3 -3 -3  1 -1 -1 -1  0 -2  2  1 -3  2 -3],2654.995,2655.095
face,[ 0  0  2 -4 -4 -4  1  0 -4 -4  0 -4  0 -2 -2 -2 -4 -4 -4  2 -4],2655.185,2655.425
turns,[ 1  3  1 -4 -5 -3  0  1 -5 -5  4  3 -4 -3 -2 -4 -2 -3 -5  1 -5],2655.655,2654.76
blue,[ 2  0  2 -4 -2 -4  0  4 -4 -4  2 -2 -1  0 -2 -4 -2 -2 -4  2 -4],2670.565,2669.36
i,[ 1 -1  1 -1 -1 -1  0  1 -1 -1  0 -1  0 -1  1 -1 -1 -1 -1  1 -1],2669.36,2670.3
know,[ 2  0  0 -4 -4 -2  0  2 -4 -4 -1 -2 -1 -2  0 -4  2  0 -4  1 -4],2671.845,2671.36
the,[ 1  1  1 -3 -3 -3  0 -1 -3 -3  0 -1 -1 -3 -3 -3 -3 -3 -3  1 -3],2672.045,2672.245
nervous,[ 3  1  5 -6 -7 -5  1  5 -7 -7  4 -1 -3 -3 -4 -6 -2 -3 -7  3 -7],2672.595,2672.715
walking,[ 4  0  2 -6 -4 -4  0  4 -6 -6  0 -2 -2 -4  0 -4 -2 -4 -6  2 -6],2672.795,2672.985
i,[ 1 -1  1 -1 -1 -1  0  1 -1 -1  0 -1  0 -1  1 -1 -1 -1 -1  1 -1],2673.085,2673.285
know,[ 2  0  0 -4 -4 -2  0  2 -4 -4 -1 -2 -1 -2  0 -4  2  0 -4  1 -4],2671.36,2675.295
the,[ 1  1  1 -3 -3 -3  0 -1 -3 -3  0 -1 -1 -3 -3 -3 -3 -3 -3  1 -3],2675.815,2674.719
dirty,[ 1  1  1 -4 -5 -5  0  3 -5 -5  3  1 -3 -3  0 -4 -4 -3 -5  2 -5],2679.545,2678.639
beard,[ 1  1  1 -4 -5 -5  0  5 -5 -5  3 -1 -2 -3 -4 -2 -4 -5 -5  2 -5],2683.295,2681.679
ha,[ 2  0  2 -2 -2 -2  0  0 -2 -2 -1 -2  0 -2 -2  0 -2 -2 -2  1 -2],2683.425,2681.679
ha,[ 2  0  2 -2 -2 -2  0  0 -2 -2 -1 -2  0 -2 -2  0 -2 -2 -2  1 -2],2686.995,2684.8
hangs,[ 2  2  2 -4 -4 -2  0  0 -4 -4  1  0 -2 -4 -4 -2 -4 -4 -4  1 -4],2685.34875,2685.8975
out,[ 1 -1  1 -3 -3 -3  0  1 -3 -3  1 -1 -1 -1 -1 -3  1  1 -3  2 -3],2686.44625,2684.8
by,[ 0  0  0 -2 -2 -2  0  2 -2 -2  1 -2  0  2  0 -2 -2  0 -2  1 -2],2685.69,2686.58
the,[ 1  1  1 -3 -3 -3  0 -1 -3 -3  0 -1 -1 -3 -3 -3 -3 -3 -3  1 -3],2687.47,2688.745
boxcar,[ 0  2  2 -5 -6 -6  0  2 -6 -6  0 -4 -1 -4 -1 -3 -1 -4 -6  2 -6],2689.175,2689.585
waiting,[ 4 -2  2 -6 -6 -4  0  4 -6 -6  1 -2 -2 -4  0 -4 -4 -4 -6  3 -6],2688.48,2690.495
take,[ 0  0  0 -4 -4 -4  0  0 -4 -4  0 -2 -1 -4 -2 -2 -2 -4 -4  2 -4],2690.755,2690.895
me,[ 2  0  0 -2 -2  0  0  2 -2 -2  1 -2  0  0 -2 -2 -2 -2 -2  1 -2],2691.135,2691.215
away,[ 4 -4  4 -4 -4 -4  0  4 -4 -4 -1 -4  0  0  0  0 -2  0 -4  3 -4],2691.365,2691.755
to,[ 0  0  0 -2 -2 -2  0  0 -2 -2  1  0 -1 -2 -2 -2  0  0 -2  1 -2],2690.48,2694.095
nowhere,[ 7 -1  5 -6 -7 -5  0  5 -7 -7  0 -3 -2 -5 -4 -6 -2 -3 -7  3 -7],2694.465,2694.545
plains,[ 2  2  2 -6 -4 -4  0  2 -6 -6  4  0 -3 -4 -4 -4 -6 -6 -6  2 -6],2694.635,2696.095
there,[ 3  1  3 -4 -5 -5  0  1 -5 -5  1 -1 -2 -5 -4 -4 -4 -5 -5  2 -5],2693.8,2696.515
is,[ 0  0  2 -2 -2 -2  0  0 -2 -2  1  0 -1 -2  0 -2 -2 -2 -2  1 -2],2693.8,2695.7200000000003
a,[ 1 -1  1 -1 -1 -1  0  1 -1 -1  0 -1  0 -1 -1  1 -1 -1 -1  1 -1],2697.945,2699.115
wait,[ 2 -2  2 -4 -4 -4  0  2 -4 -4  0 -2 -1 -2  0 -2 -2 -2 -4  2 -4],2697.76,2699.495
so,[ 0  0  2 -2 -2 -2  0  0 -2 -2  1  0 -1 -2 -2 -2  0  0 -2  1 -2],2697.76,2699.845
long,[ 3  1  1 -3 -1 -1  0  3 -3 -3  2  1 -2 -3 -3 -3 -1 -1 -3  1 -3],2697.76,2706.895
so,[ 0  0  2 -2 -2 -2  0  0 -2 -2  1  0 -1 -2 -2 -2  0  0 -2  1 -2],2707.055,2707.465
long,[ 3  1  1 -3 -1 -1  0  3 -3 -3  2  1 -2 -3 -3 -3 -1 -1 -3  1 -3],2708.565,2706.639
so,[ 0  0  2 -2 -2 -2  0  0 -2 -2  1  0 -1 -2 -2 -2  0  0 -2  1 -2],2708.695,2706.639
long,[ 3  1  1 -3 -1 -1  0  3 -3 -3  2  1 -2 -3 -3 -3 -1 -1 -3  1 -3],2707.2292500000003,2707.8195000000005
there,[ 3  1  3 -4 -5 -5  0  1 -5 -5  1 -1 -2 -5 -4 -4 -4 -5 -5  2 -5],2708.4097500000007,2709.415
is,[ 0  0  2 -2 -2 -2  0  0 -2 -2  1  0 -1 -2  0 -2 -2 -2 -2  1 -2],2709.655,2709.855
a,[ 1 -1  1 -1 -1 -1  0  1 -1 -1  0 -1  0 -1 -1  1 -1 -1 -1  1 -1],2710.155,2710.305
wait,[ 2 -2  2 -4 -4 -4  0  2 -4 -4  0 -2 -1 -2  0 -2 -2 -2 -4  2 -4],2710.525,2710.685
so,[ 0  0  2 -2 -2 -2  0  0 -2 -2  1  0 -1 -2 -2 -2  0  0 -2  1 -2],2710.775,2711.035
long,[ 3  1  1 -3 -1 -1  0  3 -3 -3  2  1 -2 -3 -3 -3 -1 -1 -3  1 -3],2709.119,2711.305
here,[ 4  0  4 -3 -4 -4  0  2 -4 -4  0 -2 -1 -4 -3 -3 -3 -4 -4  2 -4],2709.119,2712.495
comes,[ 1  1  1 -5 -5 -3  0  1 -5 -5  1 -3 -1 -3 -3 -5 -3 -3 -5  2 -5],2711.599,2711.8976666666667
your,[ 4 -2  4 -3 -4 -4  0  4 -4 -4  1 -2 -1  0  1 -3  1  2 -4  3 -4],2712.1963333333333,2712.635
man,[ 3  1 -1 -3 -3  1  0  3 -3 -3  2 -1 -1 -1 -3 -1 -3 -3 -3  1 -3],2712.695,2712.835
whoo!,[ 4 -2  4 -4 -4 -4  0  2 -4 -4 -2 -4  0 -2 -2 -4  2  2 -4  2 -4],2711.599,2712.31925
you're,[ 5. -3.  5. -4. -5. -5.  0.  5. -5. -5.  1. -3. -1. -1.  0. -4.  0.  1.
 -5.  4. -5.],2713.0395,2713.7597499999997
good!,[ 1 -1  1 -3 -3 -3  0  3 -3 -3  1 -1 -1 -3 -3 -3  1  1 -3  2 -3],2720.679,2721.3193333333334
here,[ 4  0  4 -3 -4 -4  0  2 -4 -4  0 -2 -1 -4 -3 -3 -3 -4 -4  2 -4],2721.9596666666666,2794.315
comes,[ 1  1  1 -5 -5 -3  0  1 -5 -5  1 -3 -1 -3 -3 -5 -3 -3 -5  2 -5],2794.485,2794.835
your,[ 4 -2  4 -3 -4 -4  0  4 -4 -4  1 -2 -1  0  1 -3  1  2 -4  3 -4],2794.985,2794.039
man,[ 3  1 -1 -3 -3  1  0  3 -3 -3  2 -1 -1 -1 -3 -1 -3 -3 -3  1 -3],2798.865,2797.639
here,[ 4  0  4 -3 -4 -4  0  2 -4 -4  0 -2 -1 -4 -3 -3 -3 -4 -4  2 -4],2798.252,2799.195
comes,[ 1  1  1 -5 -5 -3  0  1 -5 -5  1 -3 -1 -3 -3 -5 -3 -3 -5  2 -5],2799.455,2797.639
your,[ 4 -2  4 -3 -4 -4  0  4 -4 -4  1 -2 -1  0  1 -3  1  2 -4  3 -4],2800.665,2800.4
man,[ 3  1 -1 -3 -3  1  0  3 -3 -3  2 -1 -1 -1 -3 -1 -3 -3 -3  1 -3],2808.475,2806.159
is,[ 0  0  2 -2 -2 -2  0  0 -2 -2  1  0 -1 -2  0 -2 -2 -2 -2  1 -2],2807.317,2808.655
it,[ 0  0  0 -2 -2 -2  0  0 -2 -2  1  0 -1 -2  0 -2 -2 -2 -2  1 -2],2808.835,2808.945
no,[ 2  0  0 -2 -2  0  0  2 -2 -2  1  0 -1 -2 -2 -2  0  0 -2  1 -2],2809.665,2806.159
it's,[-1  1  1 -3 -3 -3  0 -1 -3 -3  2  1 -2 -3 -1 -3 -3 -3 -3  1 -3],2807.4393333333333,2808.7196666666664
not?,[ 1  1 -1 -3 -3 -1  0  1 -3 -3  2  1 -2 -3 -3 -3 -1 -1 -3  1 -3],2810.665,2811.165
that's,[-1  3  1 -5 -5 -5  0 -3 -5 -5  2  1 -3 -5 -5 -3 -5 -5 -5  1 -5],2810.119,2811.235
not,[ 1  1 -1 -3 -3 -1  0  1 -3 -3  2  1 -2 -3 -3 -3 -1 -1 -3  1 -3],2810.119,2812.425
it.,[ 0  0  0 -2 -2 -2  0  0 -2 -2  1  0 -1 -2  0 -2 -2 -2 -2  1 -2],2812.079,2812.1943333333334
what,[ 2  0  2 -4 -4 -4  0  0 -4 -4 -1 -2 -1 -2 -2 -2 -2 -2 -4  1 -4],2812.3096666666665,2812.505
is,[ 0  0  2 -2 -2 -2  0  0 -2 -2  1  0 -1 -2  0 -2 -2 -2 -2  1 -2],2813.155,2813.245
that,[ 0  2  0 -4 -4 -4  0 -2 -4 -4  1  0 -2 -4 -4 -2 -4 -4 -4  1 -4],2814.165,2812.079
then?,[ 2  2  0 -4 -4 -2  0  0 -4 -4  1  0 -2 -4 -4 -4 -4 -4 -4  1 -4],2815.119,2816.2595
i,[ 1 -1  1 -1 -1 -1  0  1 -1 -1  0 -1  0 -1  1 -1 -1 -1 -1  1 -1],2817.905,2817.519
don't,[ 0  2 -2 -4 -4 -2  0  2 -4 -4  3  2 -3 -4 -4 -4 -2 -2 -4  1 -4],2817.5962,2817.6734
know.,[ 2  0  0 -4 -4 -2  0  2 -4 -4 -1 -2 -1 -2  0 -4  2  0 -4  1 -4],2817.7506000000003,2817.8278000000005
that,[ 0  2  0 -4 -4 -4  0 -2 -4 -4  1  0 -2 -4 -4 -2 -4 -4 -4  1 -4],2818.185,2818.345
that's,[-1  3  1 -5 -5 -5  0 -3 -5 -5  2  1 -3 -5 -5 -3 -5 -5 -5  1 -5],2819.765,2820.055
that,[ 0  2  0 -4 -4 -4  0 -2 -4 -4  1  0 -2 -4 -4 -2 -4 -4 -4  1 -4],2820.175,2820.255
i,[ 1 -1  1 -1 -1 -1  0  1 -1 -1  0 -1  0 -1  1 -1 -1 -1 -1  1 -1],2817.519,2821.865
something,[ 4  2  2 -8 -8 -4  0  2 -8 -8  3 -2 -3 -6 -6 -8 -6 -6 -8  3 -8],2820.48,2820.48
but,[-1  1 -1 -3 -3 -3  0  1 -3 -3  2 -1 -1  1 -1 -3 -1 -1 -3  1 -3],2830.265,2829.639
not,[ 1  1 -1 -3 -3 -1  0  1 -3 -3  2  1 -2 -3 -3 -3 -1 -1 -3  1 -3],2830.305,2829.639
it.,[ 0  0  0 -2 -2 -2  0  0 -2 -2  1  0 -1 -2  0 -2 -2 -2 -2  1 -2],2830.5193333333336,2831.399666666667
know.,[ 2  0  0 -4 -4 -2  0  2 -4 -4 -1 -2 -1 -2  0 -4  2  0 -4  1 -4],2832.665,2832.4
i,[ 1 -1  1 -1 -1 -1  0  1 -1 -1  0 -1  0 -1  1 -1 -1 -1 -1  1 -1],2842.96,2843.55
ah,[ 2  0  2 -2 -2 -2  0  0 -2 -2 -1 -2  0 -2 -2  0 -2 -2 -2  1 -2],2844.1400000000003,2844.7300000000005
used,[ 0  0  2 -4 -4 -4  0  2 -4 -4  2  0 -2 -2 -2 -4 -2 -2 -4  2 -4],2845.44,2846.03
to,[ 0  0  0 -2 -2 -2  0  0 -2 -2  1  0 -1 -2 -2 -2  0  0 -2  1 -2],2846.6200000000003,2847.2100000000005
watch,[ 1  1  1 -5 -5 -5  0 -1 -5 -5 -2 -3 -1 -3 -1 -3 -3 -3 -5  1 -5],2847.92,2848.653333333333
it,[ 0  0  0 -2 -2 -2  0  0 -2 -2  1  0 -1 -2  0 -2 -2 -2 -2  1 -2],2849.3866666666663,2852.119
every,[ 3 -1  5 -4 -5 -5  1  5 -5 -5  2 -3 -1 -1 -2 -4 -4 -3 -5  3 -5],2853.0595000000003,2863.465
week.,[ 2 -2  2 -4 -4 -4  0  2 -4 -4 -2 -4  0 -2  0 -4  0 -2 -4  2 -4],2863.735,2864.175
oh.,[ 2  0  2 -2 -2 -2  0  0 -2 -2 -1 -2  0 -2 -2 -2  0  0 -2  1 -2],2864.445,2864.755
yeah!,[ 4 -2  4 -4 -4 -4  0  2 -4 -4 -1 -4  0 -2 -2 -2 -4 -2 -4  3 -4],2864.945,2867.725
best,[-2  2  0 -4 -4 -4  0  0 -4 -4  3  0 -2 -2 -4 -4 -4 -4 -4  1 -4],2865.8,2867.925
it,[ 0  0  0 -2 -2 -2  0  0 -2 -2  1  0 -1 -2  0 -2 -2 -2 -2  1 -2],2868.045,2869.005
was,[ 1 -1  3 -3 -3 -3  0  1 -3 -3  0 -1 -1 -1 -1 -1 -1 -1 -3  1 -3],2865.8,2866.60125
the,[ 1  1  1 -3 -3 -3  0 -1 -3 -3  0 -1 -1 -3 -3 -3 -3 -3 -3  1 -3],2867.4025,2868.20375
show,[ 2  0  4 -4 -4 -4  0  0 -4 -4 -1 -2 -1 -2 -2 -4  0  0 -4  1 -4],2869.235,2869.695
on,[ 2  0  0 -2 -2  0  0  2 -2 -2  1  0 -1 -2 -2 -2  0  0 -2  1 -2],2865.8,2870.159
tv.,[-2  2  0 -2 -2 -2  1  0 -2 -2  2  0 -1  0 -2 -2 -2 -2 -2  0 -2],2870.60925,2871.0595
i,[ 1 -1  1 -1 -1 -1  0  1 -1 -1  0 -1  0 -1  1 -1 -1 -1 -1  1 -1],2871.5097499999997,2872.865
know.,[ 2  0  0 -4 -4 -2  0  2 -4 -4 -1 -2 -1 -2  0 -4  2  0 -4  1 -4],2872.079,2872.4719999999998
come,[ 2  0  0 -4 -4 -2  0  2 -4 -4  0 -4  0 -2 -2 -4 -2 -2 -4  2 -4],2873.095,2872.079
knight,[ 1  3 -1 -5 -5 -3  0 -1 -5 -5  0 -1 -2 -5 -1 -5 -3 -5 -5  1 -5],2873.0195000000003,2874.079
rider?,[ 3  1  3 -3 -5 -5  0  5 -5 -5  3  1 -3 -5 -1 -3 -3 -5 -5  2 -5],2874.52925,2874.9795
and,[ 1  1 -1 -3 -3 -1  0  3 -3 -3  2  1 -2 -3 -3 -1 -3 -3 -3  1 -3],2875.42975,2876.565
on.,[ 2  0  0 -2 -2  0  0  2 -2 -2  1  0 -1 -2 -2 -2  0  0 -2  1 -2],2876.905,2877.065
the,[ 1  1  1 -3 -3 -3  0 -1 -3 -3  0 -1 -1 -3 -3 -3 -3 -3 -3  1 -3],2876.0,2878.365
theme,[ 3  1  1 -5 -5 -3  0  1 -5 -5  1 -3 -1 -3 -5 -5 -5 -5 -5  2 -5],2878.28,2884.765
song,[ 1  1  1 -3 -3 -1  0  1 -3 -3  2  1 -2 -3 -3 -3 -1 -1 -3  1 -3],2883.679,2884.041
is,[ 0  0  2 -2 -2 -2  0  0 -2 -2  1  0 -1 -2  0 -2 -2 -2 -2  1 -2],2884.4030000000002,2884.865
really,[ 6  0  6 -5 -2 -6  0  6 -6 -6  3  0 -3 -4 -3 -3 -5 -4 -6  3 -6],2885.005,2885.075
good.,[ 1 -1  1 -3 -3 -3  0  3 -3 -3  1 -1 -1 -3 -3 -3  1  1 -3  2 -3],2883.679,2886.865
is,[ 0  0  2 -2 -2 -2  0  0 -2 -2  1  0 -1 -2  0 -2 -2 -2 -2  1 -2],2885.8,2887.065
so,[ 0  0  2 -2 -2 -2  0  0 -2 -2  1  0 -1 -2 -2 -2  0  0 -2  1 -2],2885.8,2885.8
good.,[ 1 -1  1 -3 -3 -3  0  3 -3 -3  1 -1 -1 -3 -3 -3  1  1 -3  2 -3],2886.82,2891.0
this,[ 0  2  2 -4 -4 -4  0 -2 -4 -4  1  0 -2 -4 -2 -4 -4 -4 -4  1 -4],2894.165,2894.605
gonna,[ 4  0  0 -4 -4  0  0  4 -4 -4  2  0 -2 -4 -4 -2 -2 -2 -4  2 -4],2894.755,2894.925
bother,[ 2  2  2 -5 -6 -6  0  2 -6 -6  2 -2 -2 -4 -5 -5 -3 -4 -6  2 -6],2895.335,2895.525
me,[ 2  0  0 -2 -2  0  0  2 -2 -2  1 -2  0  0 -2 -2 -2 -2 -2  1 -2],2893.36,2897.165
for,[ 1  1  3 -2 -3 -3  1  1 -3 -3  2 -1 -1 -1 -2 -2  0 -1 -3  1 -3],2897.645,2897.895
a,[ 1 -1  1 -1 -1 -1  0  1 -1 -1  0 -1  0 -1 -1  1 -1 -1 -1  1 -1],2896.4,2900.065
week.,[ 2 -2  2 -4 -4 -4  0  2 -4 -4 -2 -4  0 -2  0 -4  0 -2 -4  2 -4],2898.639,2900.255
me,[ 2  0  0 -2 -2  0  0  2 -2 -2  1 -2  0  0 -2 -2 -2 -2 -2  1 -2],2900.435,2898.639
too.,[ 1 -1  1 -3 -3 -3  0  1 -3 -3  1 -1 -1 -3 -3 -3  1  1 -3  2 -3],2902.765,2902.965
and,[ 1  1 -1 -3 -3 -1  0  3 -3 -3  2  1 -2 -3 -3 -1 -3 -3 -3  1 -3],2903.225,2902.239
i'm,[ 2  0  0 -2 -2  0  0  2 -2 -2  1 -2  0  0  0 -2 -2 -2 -2  1 -2],2906.055,2905.92
proud,[ 1  1  1 -4 -5 -5  0  3 -5 -5  3 -1 -2 -1 -2 -4  0 -1 -5  2 -5],2905.965,2906.01
to,[ 0  0  0 -2 -2 -2  0  0 -2 -2  1  0 -1 -2 -2 -2  0  0 -2  1 -2],2906.235,2906.305
be,[ 0  0  0 -2 -2 -2  0  2 -2 -2  1 -2  0  0 -2 -2 -2 -2 -2  1 -2],2906.745,2906.895
an,[ 2  0  0 -2 -2  0  0  2 -2 -2  1  0 -1 -2 -2  0 -2 -2 -2  1 -2],2907.345,2905.92
american,[ 6  0  2 -7 -8 -4  0  6 -8 -8  2 -4 -2 -6 -3 -3 -7 -8 -8  4 -8],2907.0933333333332,2908.2666666666664
where,[ 5 -1  5 -4 -5 -5  0  3 -5 -5 -1 -3 -1 -3 -2 -4 -2 -3 -5  2 -5],2912.065,2912.415
at,[ 0  0  0 -2 -2 -2  0  0 -2 -2  1  0 -1 -2 -2  0 -2 -2 -2  1 -2],2912.595,2913.045
least,[ 1  1  3 -5 -3 -5  0  1 -5 -5  3  1 -3 -5 -5 -3 -5 -5 -5  2 -5],2915.265,2915.485
i,[ 1 -1  1 -1 -1 -1  0  1 -1 -1  0 -1  0 -1  1 -1 -1 -1 -1  1 -1],2915.625,2915.715
know,[ 2  0  0 -4 -4 -2  0  2 -4 -4 -1 -2 -1 -2  0 -4  2  0 -4  1 -4],2915.855,2915.985
i'm,[ 2  0  0 -2 -2  0  0  2 -2 -2  1 -2  0  0  0 -2 -2 -2 -2  1 -2],2916.755,2914.8
free,[ 2  0  4 -3 -4 -4  1  2 -4 -4  2 -2 -1 -2 -3 -3 -3 -4 -4  2 -4],2917.635,2917.519
and,[ 1  1 -1 -3 -3 -1  0  3 -3 -3  2  1 -2 -3 -3 -1 -3 -3 -3  1 -3],2922.255,2922.655
i'd,[ 0  0  0 -2 -2 -2  0  2 -2 -2  1  0 -1 -2  0 -2 -2 -2 -2  1 -2],2922.965,2923.125
like,[ 2  0  2 -4 -2 -4  0  2 -4 -4  0 -2 -1 -4  0 -4 -2 -4 -4  2 -4],2922.0,2924.195
to,[ 0  0  0 -2 -2 -2  0  0 -2 -2  1  0 -1 -2 -2 -2  0  0 -2  1 -2],2925.095,2923.92
entertain,[ 5  1  1 -8 -9 -5  0  5 -9 -9  5  1 -5 -9 -6 -6 -8 -9 -9  4 -9],2925.315,2925.445
you,[ 3 -3  3 -3 -3 -3  0  3 -3 -3  0 -3  0  1  1 -3  1  3 -3  3 -3],2926.935,2923.92
